X,Y,OBJECTID,SIGN_RGN,SIGN_CNTY,SIGN_RTE,SIGN_TRVL_DRCTN,SIGN_PSTN,SIGN_LTTD,SIGN_LNGTD,MILE_MRKR_DSPL,MILE_MRKR_LABL,LAST_REFRESH_DATE
585148.0921,284664.354800001,2146809,Southwest,Dane,USH 12,Westbound,Median,43.0318716,-89.20030719,272.600006,USH 12 WB MP 272.6 [DANE],2025/08/09 05:00:00+00
535794.5599,349887.232799999,2146810,Southwest,Sauk,IH 90,Eastbound,Median,43.621802,-89.804236,87.4000015,IH 90 EB MP 87.4 [SAUK],2025/08/09 05:00:00+00
535764.3588,349589.6291,2146811,Southwest,Sauk,IH 90,Eastbound,Median,43.619123,-89.804619,87.5999985,IH 90 EB MP 87.6 [SAUK],2025/08/09 05:00:00+00
535676.6736,349270.567299999,2146812,Southwest,Sauk,IH 90,Eastbound,Median,43.616252,-89.805715,87.8000031,IH 90 EB MP 87.8 [SAUK],2025/08/09 05:00:00+00
535581.546,348955.9321,2146813,Southwest,Sauk,IH 90,Eastbound,Median,43.613421,-89.806903,88,IH 90 EB MP 88.0 [SAUK],2025/08/09 05:00:00+00
535496.0298,348672.034,2146814,Southwest,Sauk,IH 90,Eastbound,Median,43.61086655,-89.8079709,88.1999969,IH 90 EB MP 88.2 [SAUK],2025/08/09 05:00:00+00
535401.5174,348359.674699999,2146815,Southwest,Sauk,IH 90,Eastbound,Median,43.608056,-89.809151,88.4000015,IH 90 EB MP 88.4 [SAUK],2025/08/09 05:00:00+00
535310.3937,348047.2742,2146816,Southwest,Sauk,IH 90,Eastbound,Median,43.605245,-89.810289,88.5999985,IH 90 EB MP 88.6 [SAUK],2025/08/09 05:00:00+00
535219.59,347732.3215,2146817,Southwest,Sauk,IH 90,Eastbound,Median,43.602411,-89.811423,88.8000031,IH 90 EB MP 88.8 [SAUK],2025/08/09 05:00:00+00
535121.6962,347418.7842,2146818,Southwest,Sauk,IH 90,Eastbound,Median,43.59958988,-89.8126447,89,IH 90 EB MP 89.0 [SAUK],2025/08/09 05:00:00+00
535038.6749,347139.5803,2146819,Southwest,Sauk,IH 90,Eastbound,Median,43.59707758,-89.81368107,89.1999969,IH 90 EB MP 89.2 [SAUK],2025/08/09 05:00:00+00
526835.1627,361946.9848,2146820,Southwest,Juneau,IH 90,Westbound,Median,43.73052438,-89.9151292,77.8000031,IH 90 WB MP 77.8 [JUNEAU],2025/08/09 05:00:00+00
526587.8719,362138.464,2146821,Southwest,Juneau,IH 90,Westbound,Median,43.73225068,-89.91819741,77.5999985,IH 90 WB MP 77.6 [JUNEAU],2025/08/09 05:00:00+00
525797.9303,362714.727600001,2146822,Southwest,Juneau,IH 90,Eastbound,Median,43.73744591,-89.92800001,77,IH 90 EB MP 77.0 [JUNEAU],2025/08/09 05:00:00+00
526054.7884,362509.622199999,2146823,Southwest,Juneau,IH 90,Eastbound,Median,43.73559711,-89.9248126,77.1999969,IH 90 EB MP 77.2 [JUNEAU],2025/08/09 05:00:00+00
526306.2489,362309.9143,2146824,Southwest,Juneau,IH 90,Eastbound,Median,43.73379685,-89.92169235,77.4000015,IH 90 EB MP 77.4 [JUNEAU],2025/08/09 05:00:00+00
526562.7894,362105.126399999,2146825,Southwest,Juneau,IH 90,Eastbound,Median,43.73195073,-89.91850927,77.5999985,IH 90 EB MP 77.6 [JUNEAU],2025/08/09 05:00:00+00
526805.3244,361911.2148,2146826,Southwest,Juneau,IH 90,Eastbound,Median,43.73020258,-89.91550015,77.8000031,IH 90 EB MP 77.8 [JUNEAU],2025/08/09 05:00:00+00
671280.1401,454286.9661,2146827,Northeast,Brown,STH 29,Eastbound,Median,44.54603794,-88.09555816,256.600006,STH 29 EB MP 256.6 [BROWN],2025/08/09 05:00:00+00
548362.6815,513081.589600001,2146828,North Central,Marathon,USH 51,Northbound,Median,45.09063075,-89.63956867,202.199997,USH 51 NB MP 202.2 [MARATHON],2025/08/09 05:00:00+00
548621.5707,514014.529899999,2146829,North Central,Marathon,USH 51,Northbound,Median,45.09901827,-89.63622548,202.800003,USH 51 NB MP 202.8 [MARATHON],2025/08/09 05:00:00+00
548578.057,514973.4932,2146830,North Central,Marathon,USH 51,Northbound,Median,45.10765222,-89.63672378,203.399994,USH 51 NB MP 203.4 [MARATHON],2025/08/09 05:00:00+00
548385.5701,516240.8024,2146831,North Central,Marathon,USH 51,Northbound,Median,45.11906775,-89.63909867,204.199997,USH 51 NB MP 204.2 [MARATHON],2025/08/09 05:00:00+00
585484.9603,284573.5496,2146832,Southwest,Dane,USH 12,Westbound,Median,43.03102501,-89.1961832,272.799988,USH 12 WB MP 272.8 [DANE],2025/08/09 05:00:00+00
585800.5559,284488.777000001,2146833,Southwest,Dane,USH 12,Westbound,Median,43.03023443,-89.1923197,273,USH 12 WB MP 273.0 [DANE],2025/08/09 05:00:00+00
549359.4771,491625.2347,2146834,North Central,Marathon,STH 29,Eastbound,Left,44.89744541,-89.62815287,171.199997,STH 29 EB MP 171.2 [MARATHON],2025/08/09 05:00:00+00
502300.7559,381620.265699999,2146835,Southwest,Juneau,IH 90,Eastbound,Median,43.90747752,-90.22041783,57.5999985,IH 90 EB MP 57.6 [JUNEAU],2025/08/09 05:00:00+00
502609.3665,381527.873,2146836,Southwest,Juneau,IH 90,Eastbound,Median,43.906653,-90.21657156,57.7999992,IH 90 EB MP 57.8 [JUNEAU],2025/08/09 05:00:00+00
502973.5563,381414.4016,2146837,Southwest,Juneau,IH 90,Eastbound,Median,43.90563985,-90.21203258,58,IH 90 EB MP 58.0 [JUNEAU],2025/08/09 05:00:00+00
503275.4829,381306.8926,2146838,Southwest,Juneau,IH 90,Eastbound,Median,43.9046788,-90.2082693,58.2000008,IH 90 EB MP 58.2 [JUNEAU],2025/08/09 05:00:00+00
503569.806,381187.1949,2146839,Southwest,Juneau,IH 90,Eastbound,Median,43.90360771,-90.20460044,58.4000015,IH 90 EB MP 58.4 [JUNEAU],2025/08/09 05:00:00+00
503870.7966,381065.274599999,2146840,Southwest,Juneau,IH 90,Eastbound,Median,43.90251664,-90.20084863,58.5999985,IH 90 EB MP 58.6 [JUNEAU],2025/08/09 05:00:00+00
671841.4335,453984.727700001,2146841,Northeast,Brown,STH 32,Southbound,Left,44.54320049,-88.08858505,257,STH 32 SB MP 257.0 [BROWN],2025/08/09 05:00:00+00
672137.6514,453818.8737,2146842,Northeast,Brown,STH 32,Southbound,Left,44.54164575,-88.0849072,257.200012,STH 32 SB MP 257.2 [BROWN],2025/08/09 05:00:00+00
527059.3604,361709.2031,2146843,Southwest,Juneau,IH 90,Eastbound,Median,43.72838131,-89.91234851,78,IH 90 EB MP 78.0 [JUNEAU],2025/08/09 05:00:00+00
527307.9634,361510.7652,2146844,Southwest,Juneau,IH 90,Eastbound,Median,43.72659218,-89.90926447,78.1999969,IH 90 EB MP 78.2 [JUNEAU],2025/08/09 05:00:00+00
527557.2014,361312.6448,2146845,Southwest,Juneau,IH 90,Eastbound,Median,43.72480582,-89.90617272,78.4000015,IH 90 EB MP 78.4 [JUNEAU],2025/08/09 05:00:00+00
527806.7569,361109.7619,2146846,Southwest,Juneau,IH 90,Eastbound,Median,43.72297649,-89.90307729,78.5999985,IH 90 EB MP 78.6 [JUNEAU],2025/08/09 05:00:00+00
528055.5874,360901.420499999,2146847,Southwest,Juneau,IH 90,Eastbound,Median,43.72109793,-89.89999112,78.8000031,IH 90 EB MP 78.8 [JUNEAU],2025/08/09 05:00:00+00
528299.2003,360700.503599999,2146848,Southwest,Juneau,IH 90,Eastbound,Median,43.7192862,-89.89696981,79,IH 90 EB MP 79.0 [JUNEAU],2025/08/09 05:00:00+00
528546.2158,360495.715700001,2146849,Southwest,Juneau,IH 90,Eastbound,Median,43.7174395,-89.8939065,79.1999969,IH 90 EB MP 79.2 [JUNEAU],2025/08/09 05:00:00+00
528788.0243,360292.4518,2146850,Southwest,Juneau,IH 90,Eastbound,Median,43.7156065,-89.890908,79.4000015,IH 90 EB MP 79.4 [JUNEAU],2025/08/09 05:00:00+00
529037.7068,360084.869899999,2146851,Southwest,Juneau,IH 90,Eastbound,Median,43.71373444,-89.887812,79.5999985,IH 90 EB MP 79.6 [JUNEAU],2025/08/09 05:00:00+00
529785.4208,359463.8386,2146852,Southwest,Juneau,IH 90,Eastbound,Median,43.70813322,-89.8785417,80.1999969,IH 90 EB MP 80.2 [JUNEAU],2025/08/09 05:00:00+00
529531.7378,359674.976500001,2146853,Southwest,Juneau,IH 90,Eastbound,Median,43.7100376,-89.88168671,80,IH 90 EB MP 80.0 [JUNEAU],2025/08/09 05:00:00+00
640811.5752,417248.450300001,2146854,Northeast,Winnebago,USH 10,Eastbound,Median,44.2184522,-88.48757963,287,USH 10 EB MP 287.0 [WINNEBAGO],2025/08/09 05:00:00+00
640814.1485,417254.1226,2146855,Northeast,Winnebago,USH 10,Westbound,Median,44.21850282,-88.48754612,287,USH 10 WB MP 287.0 [WINNEBAGO],2025/08/09 05:00:00+00
671001.3772,454438.580700001,2146856,Northeast,Brown,STH 29,Eastbound,Median,44.54746057,-88.09902112,256.399994,STH 29 EB MP 256.4 [BROWN],2025/08/09 05:00:00+00
547976.8023,509592.341800001,2146857,North Central,Marathon,USH 51,Northbound,Median,45.05923719,-89.64466701,200,USH 51 NB MP 200.0 [MARATHON],2025/08/09 05:00:00+00
548470.1955,515607.047900001,2146858,North Central,Marathon,USH 51,Northbound,Median,45.11335956,-89.63805881,203.800003,USH 51 NB MP 203.8 [MARATHON],2025/08/09 05:00:00+00
546933.9921,503411.7075,2146859,North Central,Marathon,USH 51,Northbound,Median,45.00364131,-89.65824276,195.600006,USH 51 NB MP 195.6 [MARATHON],2025/08/09 05:00:00+00
546897.3572,503731.3027,2146860,North Central,Marathon,USH 51,Northbound,Median,45.00651962,-89.65869052,195.800003,USH 51 NB MP 195.8 [MARATHON],2025/08/09 05:00:00+00
546576.3891,504262.267100001,2146861,North Central,Marathon,USH 51,Northbound,Median,45.01131133,-89.66273527,196.199997,USH 51 NB MP 196.2 [MARATHON],2025/08/09 05:00:00+00
546342.9121,504485.592399999,2146862,North Central,Marathon,USH 51,Northbound,Median,45.01333036,-89.66568644,196.399994,USH 51 NB MP 196.4 [MARATHON],2025/08/09 05:00:00+00
546123.9836,505062.0897,2146863,North Central,Marathon,USH 51,Northbound,Median,45.01852794,-89.66843483,196.800003,USH 51 NB MP 196.8 [MARATHON],2025/08/09 05:00:00+00
504168.6756,380942.8464,2146864,Southwest,Juneau,IH 90,Eastbound,Median,43.9014208,-90.19713568,58.7999992,IH 90 EB MP 58.8 [JUNEAU],2025/08/09 05:00:00+00
504404.9533,380846.8696,2146865,Southwest,Juneau,IH 90,Eastbound,Median,43.9005617,-90.1941907,59,IH 90 EB MP 59.0 [JUNEAU],2025/08/09 05:00:00+00
504701.0607,380727.771400001,2146866,Southwest,Juneau,IH 90,Eastbound,Median,43.89949559,-90.19050015,59.2000008,IH 90 EB MP 59.2 [JUNEAU],2025/08/09 05:00:00+00
512165.3421,374425.548,2146867,Southwest,Juneau,IH 90,Eastbound,Median,43.8428694,-90.09746369,65.4000015,IH 90 EB MP 65.4 [JUNEAU],2025/08/09 05:00:00+00
514865.9072,370080.7424,2146868,Southwest,Juneau,IH 90,Eastbound,Median,43.80377343,-90.06382681,68.5999985,IH 90 EB MP 68.6 [JUNEAU],2025/08/09 05:00:00+00
507332.013,379462.3331,2146869,Southwest,Juneau,IH 90,Eastbound,Median,43.88815195,-90.15770998,61,IH 90 EB MP 61.0 [JUNEAU],2025/08/09 05:00:00+00
507592.2534,379276.767200001,2146870,Southwest,Juneau,IH 90,Eastbound,Median,43.88648561,-90.15446581,61.2000008,IH 90 EB MP 61.2 [JUNEAU],2025/08/09 05:00:00+00
507851.6514,379092.9344,2146871,Southwest,Juneau,IH 90,Eastbound,Median,43.88483476,-90.15123235,61.4000015,IH 90 EB MP 61.4 [JUNEAU],2025/08/09 05:00:00+00
508113.272,378907.514,2146872,Southwest,Juneau,IH 90,Eastbound,Median,43.88316956,-90.14797137,61.5999985,IH 90 EB MP 61.6 [JUNEAU],2025/08/09 05:00:00+00
508374.8925,378720.506100001,2146873,Southwest,Juneau,IH 90,Eastbound,Median,43.88148997,-90.14471053,61.7999992,IH 90 EB MP 61.8 [JUNEAU],2025/08/09 05:00:00+00
308825.6543,518592.407500001,2146874,Northwest,St. Croix,STH 35,Southbound,Right,45.109246,-92.684466,8,STH 35 SB MP 8.0 [ST CROIX],2025/08/09 05:00:00+00
307201.7328,518553.694399999,2146875,Northwest,St. Croix,STH 35,Southbound,Right,45.108411,-92.70507,7,STH 35 SB MP 7.0 [ST CROIX],2025/08/09 05:00:00+00
305622.4248,518438.484999999,2146876,Northwest,St. Croix,STH 35,Southbound,Right,45.106898,-92.725074,6,STH 35 SB MP 6.0 [ST CROIX],2025/08/09 05:00:00+00
304682.5418,517150.3311,2146877,Northwest,St. Croix,STH 35,Southbound,Right,45.09503,-92.736454,5,STH 35 SB MP 5.0 [ST CROIX],2025/08/09 05:00:00+00
497224.6377,384202.3213,2146878,Southwest,Juneau,IH 90,Westbound,Median,43.93058571,-90.28374313,54,IH 90 WB MP 54.0 [JUNEAU],2025/08/09 05:00:00+00
496957.015,384405.110300001,2146879,Southwest,Juneau,IH 90,Westbound,Median,43.93240319,-90.28708601,53.7999992,IH 90 WB MP 53.8 [JUNEAU],2025/08/09 05:00:00+00
496700.792,384597.515699999,2146880,Southwest,Juneau,IH 90,Westbound,Median,43.93412745,-90.2902866,53.5999985,IH 90 WB MP 53.6 [JUNEAU],2025/08/09 05:00:00+00
496436.314,384783.571,2146881,Southwest,Juneau,IH 90,Westbound,Median,43.93579418,-90.29358995,53.4000015,IH 90 WB MP 53.4 [JUNEAU],2025/08/09 05:00:00+00
496160.4059,384943.2739,2146882,Southwest,Juneau,IH 90,Westbound,Median,43.93722318,-90.29703472,53.2000008,IH 90 WB MP 53.2 [JUNEAU],2025/08/09 05:00:00+00
547724.7671,509012.822899999,2146883,North Central,Marathon,USH 51,Northbound,Median,45.05403046,-89.64790006,199.600006,USH 51 NB MP 199.6 [MARATHON],2025/08/09 05:00:00+00
548178.3152,510534.7103,2146884,North Central,Marathon,USH 51,Northbound,Median,45.06771207,-89.64205472,200.600006,USH 51 NB MP 200.6 [MARATHON],2025/08/09 05:00:00+00
548178.2272,511501.1701,2146885,North Central,Marathon,USH 51,Northbound,Median,45.07641179,-89.64200153,201.199997,USH 51 NB MP 201.2 [MARATHON],2025/08/09 05:00:00+00
548176.8647,511819.5375,2146886,North Central,Marathon,USH 51,Northbound,Median,45.07927767,-89.64200094,201.399994,USH 51 NB MP 201.4 [MARATHON],2025/08/09 05:00:00+00
548182.0226,512142.028000001,2146887,North Central,Marathon,USH 51,Northbound,Median,45.0821804,-89.64191728,201.600006,USH 51 NB MP 201.6 [MARATHON],2025/08/09 05:00:00+00
548211.6439,512461.761499999,2146888,North Central,Marathon,USH 51,Northbound,Median,45.08505734,-89.64152291,201.800003,USH 51 NB MP 201.8 [MARATHON],2025/08/09 05:00:00+00
548454.9908,513393.3037,2146889,North Central,Marathon,USH 51,Northbound,Median,45.09343297,-89.63837793,202.399994,USH 51 NB MP 202.4 [MARATHON],2025/08/09 05:00:00+00
548551.9765,513701.8627,2146890,North Central,Marathon,USH 51,Northbound,Median,45.09620658,-89.63712782,202.600006,USH 51 NB MP 202.6 [MARATHON],2025/08/09 05:00:00+00
548630.0623,514655.8069,2146891,North Central,Marathon,USH 51,Northbound,Median,45.10479044,-89.63608088,203.199997,USH 51 NB MP 203.2 [MARATHON],2025/08/09 05:00:00+00
548528.6108,515289.9134,2146892,North Central,Marathon,USH 51,Northbound,Median,45.1105025,-89.63733427,203.600006,USH 51 NB MP 203.6 [MARATHON],2025/08/09 05:00:00+00
546126.1012,505704.217599999,2146893,North Central,Marathon,USH 51,Northbound,Median,45.02430813,-89.66837459,197.199997,USH 51 NB MP 197.2 [MARATHON],2025/08/09 05:00:00+00
546233.3877,506340.497400001,2146894,North Central,Marathon,USH 51,Northbound,Median,45.03003179,-89.66697959,197.600006,USH 51 NB MP 197.6 [MARATHON],2025/08/09 05:00:00+00
546621.5812,507529.832599999,2146895,North Central,Marathon,USH 51,Northbound,Median,45.04072337,-89.66198872,198.399994,USH 51 NB MP 198.4 [MARATHON],2025/08/09 05:00:00+00
547596.0115,508715.9563,2146896,North Central,Marathon,USH 51,Northbound,Median,45.0513632,-89.64955153,199.399994,USH 51 NB MP 199.4 [MARATHON],2025/08/09 05:00:00+00
547852.4448,509305.6118,2146897,North Central,Marathon,USH 51,Northbound,Median,45.05666104,-89.64626236,199.800003,USH 51 NB MP 199.8 [MARATHON],2025/08/09 05:00:00+00
548175.0103,510213.361500001,2146898,North Central,Marathon,USH 51,Northbound,Median,45.06481953,-89.64211475,200.399994,USH 51 NB MP 200.4 [MARATHON],2025/08/09 05:00:00+00
548177.9881,510856.342599999,2146899,North Central,Marathon,USH 51,Northbound,Median,45.0706073,-89.6420408,200.800003,USH 51 NB MP 200.8 [MARATHON],2025/08/09 05:00:00+00
563437.5899,283846.849199999,2146900,Southwest,Dane,USH 18,Westbound,Median,43.02606206,-89.4668532,84.1999969,USH 18 WB MP 84.2 [DANE],2025/08/09 05:00:00+00
563267.4943,283572.698100001,2146901,Southwest,Dane,USH 18,Westbound,Median,43.02360313,-89.46896212,84,USH 18 WB MP 84.0 [DANE],2025/08/09 05:00:00+00
563050.0486,282967.4572,2146902,Southwest,Dane,USH 18,Westbound,Median,43.01816548,-89.47167753,83.5999985,USH 18 WB MP 83.6 [DANE],2025/08/09 05:00:00+00
563137.7423,283277.168400001,2146903,Southwest,Dane,USH 18,Westbound,Median,43.02094936,-89.47057742,83.8000031,USH 18 WB MP 83.8 [DANE],2025/08/09 05:00:00+00
562938.9658,282589.821900001,2146904,Southwest,Dane,USH 18,Westbound,Median,43.01477128,-89.47306979,83.4000015,USH 18 WB MP 83.4 [DANE],2025/08/09 05:00:00+00
562857.3681,282350.6381,2146905,Southwest,Dane,USH 18,Westbound,Median,43.01262211,-89.47408947,83.1999969,USH 18 WB MP 83.2 [DANE],2025/08/09 05:00:00+00
509725.1789,273990.4866,2146906,Southwest,Iowa,USH 151,Northbound,Right,42.93847688,-90.12593293,45,USH 151 NB MP 45.0 [IOWA],2025/08/09 05:00:00+00
508632.4272,378537.2432,2146907,Southwest,Juneau,IH 90,Eastbound,Median,43.87984395,-90.14150082,62,IH 90 EB MP 62.0 [JUNEAU],2025/08/09 05:00:00+00
508911.1511,378340.1404,2146908,Southwest,Juneau,IH 90,Eastbound,Median,43.87807354,-90.13802725,62.2000008,IH 90 EB MP 62.2 [JUNEAU],2025/08/09 05:00:00+00
509152.769,378168.372500001,2146909,Southwest,Juneau,IH 90,Eastbound,Median,43.87653059,-90.13501625,62.4000015,IH 90 EB MP 62.4 [JUNEAU],2025/08/09 05:00:00+00
509403.277,377986.1272,2146910,Southwest,Juneau,IH 90,Eastbound,Median,43.87489335,-90.13189455,62.5999985,IH 90 EB MP 62.6 [JUNEAU],2025/08/09 05:00:00+00
509645.8475,377776.894200001,2146911,Southwest,Juneau,IH 90,Eastbound,Median,43.87301293,-90.12887129,62.7999992,IH 90 EB MP 62.8 [JUNEAU],2025/08/09 05:00:00+00
509901.3548,377504.0648,2146912,Southwest,Juneau,IH 90,Eastbound,Median,43.87056,-90.125686,63,IH 90 EB MP 63.0 [JUNEAU],2025/08/09 05:00:00+00
510099.5559,377256.828199999,2146913,Southwest,Juneau,IH 90,Eastbound,Median,43.86833664,-90.12321464,63.2000008,IH 90 EB MP 63.2 [JUNEAU],2025/08/09 05:00:00+00
510293.8663,376996.7952,2146914,Southwest,Juneau,IH 90,Eastbound,Median,43.86599797,-90.12079166,63.4000015,IH 90 EB MP 63.4 [JUNEAU],2025/08/09 05:00:00+00
535002.7042,346775.4553,2146915,Southwest,Sauk,IH 90,Eastbound,Median,43.59379968,-89.81413681,89.4000015,IH 90 EB MP 89.4 [SAUK],2025/08/09 05:00:00+00
535081.8298,346498.930600001,2146916,Southwest,Sauk,IH 90,Eastbound,Median,43.59130823,-89.81316426,89.5999985,IH 90 EB MP 89.6 [SAUK],2025/08/09 05:00:00+00
526327.8389,362339.4419,2146917,Southwest,Juneau,IH 90,Westbound,Median,43.73406253,-89.92142391,77.4000015,IH 90 WB MP 77.4 [JUNEAU],2025/08/09 05:00:00+00
526071.9334,362536.292300001,2146918,Southwest,Juneau,IH 90,Westbound,Median,43.7358371,-89.92459939,77.1999969,IH 90 WB MP 77.2 [JUNEAU],2025/08/09 05:00:00+00
525811.9004,362735.682700001,2146919,Southwest,Juneau,IH 90,Westbound,Median,43.73763448,-89.9278263,77,IH 90 WB MP 77.0 [JUNEAU],2025/08/09 05:00:00+00
525565.7571,362926.970100001,2146920,Southwest,Juneau,IH 90,Westbound,Median,43.73935871,-89.93088099,76.8000031,IH 90 WB MP 76.8 [JUNEAU],2025/08/09 05:00:00+00
642141.1451,417262.230799999,2146921,Northeast,Winnebago,USH 10,Westbound,Right,44.21835467,-88.4709376,287.799988,USH 10 WB MP 287.8 RAMP W-S [WINNEBAGO],2025/08/09 05:00:00+00
655122.538,465454.115900001,2146922,North Central,Shawano,STH 29,Westbound,Right,44.64973659,-88.29593355,244,STH 29 WB MP 244.0 [SHAWANO],2025/08/09 05:00:00+00
656956.7519,462810.7585,2146923,North Central,Shawano,STH 29,Westbound,Right,44.62560316,-88.27351787,246,STH 29 WB MP 246.0 [SHAWANO],2025/08/09 05:00:00+00
654435.2483,466879.4098,2146924,North Central,Shawano,STH 29,Westbound,Right,44.6626911,-88.30422349,243,STH 29 WB MP 243.0 [SHAWANO],2025/08/09 05:00:00+00
653058.5009,469702.715399999,2146925,North Central,Shawano,STH 29,Westbound,Right,44.68835331,-88.32084869,241,STH 29 WB MP 241.0 [SHAWANO],2025/08/09 05:00:00+00
651363.1227,470332.499600001,2146926,North Central,Shawano,STH 29,Westbound,Right,44.69433303,-88.34207306,240,STH 29 WB MP 240.0 [SHAWANO],2025/08/09 05:00:00+00
650035.9218,470881.2369,2146927,North Central,Shawano,STH 29,Westbound,Right,44.69951285,-88.35867717,239,STH 29 WB MP 239.0 [SHAWANO],2025/08/09 05:00:00+00
674795.0906,460047.665999999,2146928,Northeast,Brown,USH 41,Southbound,Median,44.59712293,-88.04960205,173.800003,USH 41 SB MP 173.8 [BROWN],2025/08/09 05:00:00+00
674734.2258,460690.7437,2146929,Northeast,Brown,USH 41,Northbound,Right,44.60292201,-88.05017492,174.199997,USH 41 NB MP 174.2 [BROWN],2025/08/09 05:00:00+00
674721.049,460689.5798,2146930,Northeast,Brown,USH 41,Southbound,Right,44.60291438,-88.05034121,174.199997,USH 41 SB MP 174.2 [BROWN],2025/08/09 05:00:00+00
674727.7543,461026.6362,2146931,Northeast,Brown,USH 41,Northbound,Right,44.60594554,-88.05015529,174.399994,USH 41 NB MP 174.4 [BROWN],2025/08/09 05:00:00+00
674715.8298,461026.563300001,2146932,Northeast,Brown,USH 41,Southbound,Right,44.60594745,-88.0503055,174.399994,USH 41 SB MP 174.4 [BROWN],2025/08/09 05:00:00+00
674721.8631,461338.9592,2146933,Northeast,Brown,USH 41,Northbound,Right,44.60875688,-88.05013545,174.600006,USH 41 NB MP 174.6 [BROWN],2025/08/09 05:00:00+00
495875.841,385096.5748,2146934,Southwest,Juneau,IH 90,Westbound,Median,43.93859415,-90.30058723,53,IH 90 WB MP 53.0 [JUNEAU],2025/08/09 05:00:00+00
495595.096,385249.185699999,2146935,Southwest,Juneau,IH 90,Westbound,Median,43.93995892,-90.30409226,52.7999992,IH 90 WB MP 52.8 [JUNEAU],2025/08/09 05:00:00+00
495313.473,385400.950999999,2146936,Southwest,Juneau,IH 90,Westbound,Median,43.94131595,-90.30760837,52.5999985,IH 90 WB MP 52.6 [JUNEAU],2025/08/09 05:00:00+00
495046.1374,385545.0963,2146937,Southwest,Juneau,IH 90,Westbound,Median,43.94260474,-90.31094624,52.4000015,IH 90 WB MP 52.4 [JUNEAU],2025/08/09 05:00:00+00
643690.1991,417363.114600001,2146938,Northeast,Winnebago,USH 10,Eastbound,Left,44.21900144,-88.45152846,288.799988,USH 10 EB MP 288.8 [WINNEBAGO],2025/08/09 05:00:00+00
643921.4785,417579.1845,2146939,Northeast,Winnebago,USH 10,Eastbound,Left,44.22090676,-88.44858306,289,USH 10 EB MP 289.0 [WINNEBAGO],2025/08/09 05:00:00+00
619665.0777,418622.041200001,2146940,Northeast,Winnebago,USH 10,Eastbound,Right,44.23401383,-88.75197904,273,USH 10 EB MP 273.0 [WINNEBAGO],2025/08/09 05:00:00+00
619663.1818,418664.500600001,2146941,Northeast,Winnebago,USH 10,Westbound,Right,44.23439627,-88.75199469,273,USH 10 WB MP 273.0 [WINNEBAGO],2025/08/09 05:00:00+00
